Date,TCS,INFY,WIPRO,HCLTECH,HDFCBANK,ICICIBANK,SBIN,AXISBANK,KOTAKBANK,RELIANCE,ITC,MARUTI,SUNPHARMA,LT,BHARTIARTL,ADANIENT,JSWSTEEL,HINDALCO,BAJFINANCE
2021-06-18,2873.79296875,1337.666259765625,253.97987365722656,796.09423828125,700.8152465820312,609.715087890625,377.6990966796875,733.2384643554688,350.6251525878906,1012.697509765625,161.0606689453125,6670.10400390625,636.2786254882812,1387.0908203125,516.8487548828125,1483.8955078125,634.8037719726562,358.37835693359375,596.26513671875
2021-06-21,2852.701171875,1334.9967041015625,250.4459991455078,801.604248046875,705.0302124023438,610.5372314453125,383.96514892578125,736.4749755859375,352.935546875,1017.9755859375,160.98191833496094,6613.1240234375,638.9912719726562,1378.6800537109375,517.6642456054688,1536.268310546875,637.0283813476562,354.7593078613281,599.1008911132812
2021-06-22,2877.191650390625,1345.2740478515625,257.0980529785156,800.0533447265625,702.7096557617188,610.1502685546875,382.9589538574219,736.2756958007812,349.95794677734375,1012.7430419921875,161.4937286376953,6963.43359375,634.6605834960938,1408.8934326171875,514.5943603515625,1537.864501953125,639.20556640625,354.7110290527344,589.3836669921875
2021-06-23,2842.50390625,1337.5328369140625,249.52206420898438,794.1759033203125,703.5147094726562,604.2021484375,383.141845703125,729.3048706054688,345.8949279785156,1003.4607543945312,160.5882568359375,7123.7802734375,633.1853637695312,1390.1451416015625,512.3399047851562,1501.103759765625,629.9760131835938,355.2418518066406,589.26611328125
2021-06-24,2940.292724609375,1387.406982421875,253.63345336914062,807.889892578125,713.3416748046875,613.2453002929688,381.6325378417969,736.07666015625,346.1339416503906,979.868408203125,160.03704833984375,7214.59228515625,632.7570190429688,1413.451171875,507.25537109375,1504.8447265625,642.7554321289062,356.15863037109375,592.0089721679688
2021-06-25,2946.56787109375,1400.7542724609375,252.9174041748047,812.7467651367188,717.5328979492188,627.7047119140625,392.24359130859375,758.1842651367188,345.5563659667969,957.5499877929688,161.45436096191406,7331.08984375,639.847900390625,1432.0584716796875,513.3472290039062,1515.76806640625,652.6948852539062,362.7693786621094,595.1630859375
2021-06-28,2908.176025390625,1398.6187744140625,252.8712615966797,804.298095703125,714.336181640625,628.9620971679688,390.36834716796875,759.2299194335938,345.16796875,949.1550903320312,160.31265258789062,7280.53271484375,643.70263671875,1423.2247314453125,509.60577392578125,1522.052734375,658.2325439453125,368.9458312988281,591.3672485351562
2021-06-29,2911.74951171875,1390.8330078125,250.6538543701172,802.9104614257812,714.4313354492188,619.0967407226562,385.5659484863281,748.8233642578125,339.7506103515625,949.97412109375,160.07644653320312,7176.30224609375,644.9400024414062,1419.8885498046875,503.60980224609375,1519.858154296875,649.2870483398438,361.1770324707031,592.8709716796875
2021-06-30,2916.02001953125,1406.627197265625,252.06283569335938,802.8287963867188,712.4573974609375,610.1986694335938,383.4620361328125,745.1885375976562,339.7506103515625,960.37109375,159.60398864746094,7203.52099609375,642.8936157226562,1410.1619873046875,504.2813415527344,1503.8970947265625,647.393798828125,359.0538635253906,589.2905883789062
2021-07-01,2912.316162109375,1388.4749755859375,249.15249633789062,804.46142578125,707.154052734375,610.1502685546875,384.5597229003906,743.3462524414062,341.7920837402344,954.5924682617188,159.8402099609375,7269.17431640625,651.17431640625,1402.408935546875,501.40325927734375,1487.595458984375,644.2225952148438,366.1470947265625,584.520263671875
2021-07-02,2898.32763671875,1395.0595703125,248.8060760498047,803.7675170898438,704.1338500976562,619.2417602539062,388.21875,747.52880859375,341.60284423828125,968.7433471679688,159.36778259277344,7259.0634765625,648.4141845703125,1396.1595458984375,503.65771484375,1419.51708984375,635.4663696289062,362.9141540527344,587.5176391601562
2021-07-05,2894.44921875,1404.98095703125,247.76666259765625,799.7677001953125,711.2921142578125,626.5924072265625,395.7653503417969,757.1884155273438,344.77960205078125,978.3668823242188,160.35202026367188,7283.599609375,647.414794921875,1417.1163330078125,502.6504211425781,1391.8663330078125,643.0656127929688,375.9425354003906,594.8594360351562
2021-07-06,2843.2890625,1390.076416015625,246.0343475341797,793.4819946289062,729.9608764648438,628.9620971679688,393.1126403808594,755.19677734375,349.60943603515625,966.8095092773438,159.4464874267578,7202.61181640625,640.7997436523438,1414.81396484375,504.7130432128906,1412.27978515625,643.447998046875,371.8892822265625,607.5643310546875
2021-07-07,2854.31396484375,1392.2120361328125,245.8264923095703,796.1759643554688,732.2439575195312,632.5406494140625,395.9483337402344,759.7279052734375,350.89404296875,960.09814453125,160.43077087402344,7139.78564453125,647.3195190429688,1425.104248046875,508.0707702636719,1423.110595703125,659.9368896484375,379.89935302734375,607.192138671875
2021-07-08,2839.976318359375,1388.7862548828125,245.29525756835938,797.3594970703125,723.18310546875,620.8378295898438,388.2644958496094,751.26318359375,345.01861572265625,952.1581420898438,159.05282592773438,7093.58935546875,634.755859375,1410.302978515625,503.945556640625,1423.360107421875,638.7642211914062,369.7179260253906,600.2456665039062
2021-07-09,2796.09326171875,1390.6993408203125,242.89309692382812,797.4003295898438,714.407470703125,617.5975952148438,387.6241455078125,744.242431640625,342.57879638671875,942.4208984375,158.541015625,7117.0712890625,635.7076416015625,1409.2691650390625,514.4503784179688,1428.800537109375,651.4773559570312,376.4250793457031,602.0460815429688
2021-07-12,2782.9765625,1377.3077392578125,242.91619873046875,799.5228271484375,707.2730102539062,625.0450439453125,391.00872802734375,750.4664916992188,344.94891357421875,948.29052734375,158.34417724609375,7159.6259765625,636.3262939453125,1410.3499755859375,508.1186828613281,1418.1693115234375,663.8081665039062,374.78448486328125,603.3607177734375
2021-07-13,2778.1396484375,1374.7271728515625,242.45425415039062,790.1353149414062,714.3361206054688,643.13134765625,392.5180358886719,767.5452270507812,347.97625732421875,955.3887329101562,158.93470764160156,7121.52783203125,650.079833984375,1422.426025390625,508.50250244140625,1415.1746826171875,670.4515380859375,378.5482482910156,603.8267822265625
2021-07-14,2801.67138671875,1403.1568603515625,259.4770812988281,807.6856079101562,713.052001953125,642.5510864257812,394.3017883300781,766.8480834960938,348.1754150390625,949.1550903320312,160.70635986328125,7022.2333984375,652.8876342773438,1451.6527099609375,508.50250244140625,1399.5526123046875,669.49560546875,377.9692077636719,601.8252563476562
2021-07-15,2797.6533203125,1406.627197265625,266.0367736816406,848.7454223632812,723.3019409179688,645.54931640625,394.8963928222656,770.93115234375,348.5538330078125,947.4943237304688,162.39923095703125,7003.3037109375,650.079833984375,1512.4083251953125,504.0894470214844,1405.4420166015625,668.2529296875,387.4269104003906,601.4131469726562
2021-07-16,2790.53515625,1384.0701904296875,266.89141845703125,820.3790893554688,724.0867309570312,638.6339721679688,393.34130859375,767.943603515625,348.44427490234375,961.1674194335938,163.6984405517578,6999.99755859375,655.4098510742188,1521.2420654296875,519.1512451171875,1393.0142822265625,672.5543823242188,391.33544921875,600.9961547851562
2021-07-19,2781.625732421875,1371.835205078125,265.0666809082031,816.4608764648438,699.6627807617188,634.3783569335938,391.4203186035156,752.0598754882812,343.12646484375,955.0475463867188,163.580322265625,6867.73291015625,656.028564453125,1512.6434326171875,516.5609130859375,1378.140869140625,667.5839233398438,383.0841064453125,590.19873046875
2021-07-20,2800.14306640625,1379.2652587890625,262.4335632324219,797.6861572265625,686.4163208007812,620.8378295898438,385.0171203613281,742.6492309570312,339.11328125,952.7041015625,162.83230590820312,6932.0927734375,643.8453979492188,1494.5528564453125,504.37725830078125,1363.267333984375,651.907470703125,369.62139892578125,582.982421875
2021-07-22,2809.357666015625,1414.9915771484375,269.8710021972656,798.828857421875,689.0560302734375,634.4267578125,386.06903076171875,743.64501953125,340.0195007324219,964.9439697265625,162.98976135253906,6996.1640625,654.1724243164062,1543.2325439453125,524.4756469726562,1414.2264404296875,684.9329223632812,379.75457763671875,607.8740234375
2021-07-23,2806.301025390625,1415.2139892578125,276.777099609375,811.3997802734375,686.2260131835938,654.447509765625,392.3350524902344,752.2590942382812,343.1563720703125,958.1188354492188,167.24168395996094,6990.70068359375,660.549560546875,1514.66357421875,526.0105590820312,1399.153564453125,685.888916015625,378.0657043457031,606.4366455078125
2021-07-26,2792.937255859375,1427.1822509765625,272.7581481933594,816.5426025390625,682.3258666992188,654.5442504882812,387.2125244140625,753.1552734375,346.6716613769531,944.9917602539062,166.2574462890625,6935.0634765625,669.4965209960938,1501.3662109375,521.9334106445312,1401.3992919921875,673.4624633789062,386.0757751464844,604.62646484375
2021-07-27,2780.1845703125,1425.980712890625,273.2200927734375,814.6537475585938,684.7991333007812,655.2212524414062,393.2955627441406,728.6575927734375,338.17718505859375,935.0496826171875,164.28895568847656,6939.32861328125,655.1242065429688,1511.3746337890625,518.5756225585938,1394.261962890625,679.2933349609375,402.7715148925781,611.3964233398438
2021-07-28,2793.155517578125,1428.69482421875,273.4510803222656,807.3449096679688,674.1210327148438,662.5718383789062,389.2249755859375,719.8941650390625,329.1947021484375,927.0187377929688,164.643310546875,6867.25390625,654.6483764648438,1515.1285400390625,544.8137817382812,1397.406494140625,689.8558349609375,401.7581481933594,614.3937377929688
2021-07-29,2791.408447265625,1438.838623046875,272.7581481933594,827.46484375,674.5728759765625,666.8883666992188,403.9066162109375,714.2677001953125,326.96405029296875,934.25341796875,162.2417449951172,6702.83447265625,669.1158447265625,1516.83935546875,544.09423828125,1397.7557373046875,715.377685546875,442.0980529785156,627.9434204101562
2021-07-30,2766.645263671875,1433.0546875,271.2337341308594,841.7129516601562,678.4730224609375,662.038330078125,394.98785400390625,705.952392578125,329.5830993652344,926.0859985351562,161.3756103515625,6687.69140625,736.6461181640625,1522.0189208984375,538.81787109375,1417.72021484375,704.4329223632812,429.2626037597656,611.067626953125
2021-08-02,2812.02197265625,1451.785400390625,273.58966064453125,850.2947387695312,676.6657104492188,660.9713134765625,397.82354736328125,718.1514892578125,331.6344909667969,943.012451171875,163.2259979248047,6782.81640625,737.6455078125,1533.89892578125,542.1755981445312,1435.63818359375,713.752685546875,430.22772216796875,608.3596801757812
2021-08-03,2869.233642578125,1472.829833984375,276.8926086425781,853.620849609375,682.3971557617188,669.7014770507812,408.43463134765625,735.5288696289062,335.7273864746094,949.9513549804688,165.273193359375,6900.17626953125,756.4910278320312,1553.2872314453125,556.61376953125,1440.2301025390625,707.6350708007812,433.1228942871094,621.2518920898438
2021-08-04,2859.669189453125,1467.5352783203125,275.6915283203125,854.0313720703125,696.95166015625,693.2244873046875,417.9937744140625,750.6656494140625,348.5339050292969,957.2315673828125,164.2495880126953,6807.68701171875,747.877197265625,1542.690185546875,551.0496215820312,1427.003662109375,714.2783813476562,427.2359924316406,623.925537109375
2021-08-05,2868.404541015625,1471.3614501953125,277.58551025390625,871.4413452148438,706.250244140625,681.3902587890625,404.1810607910156,746.1843872070312,352.87579345703125,971.1094360351562,169.48573303222656,6778.41259765625,748.2579956054688,1546.681884765625,574.3617553710938,1429.798583984375,729.5723876953125,427.6219787597656,613.044677734375
2021-08-06,2890.98291015625,1468.3807373046875,276.2458801269531,862.2435302734375,709.9603271484375,676.7340698242188,398.5096435546875,737.76953125,353.9612731933594,950.5429077148438,168.69834899902344,6849.06591796875,747.353759765625,1530.4775390625,583.187744140625,1533.9129638671875,723.9327392578125,426.7051696777344,610.69482421875
2021-08-09,2902.25048828125,1480.037353515625,275.6915283203125,862.7363891601562,715.3112182617188,681.7781982421875,396.4514465332031,752.358642578125,354.69818115234375,945.1282348632812,168.34402465820312,6830.69140625,750.7802124023438,1518.21728515625,574.8892822265625,1490.7398681640625,714.3739624023438,419.51544189453125,607.6386108398438
2021-08-10,2912.03271484375,1492.4503173828125,278.9482421875,873.5355224609375,717.094970703125,679.88671875,390.0939636230469,758.3834228515625,361.1412353515625,950.0878295898438,165.23385620117188,6753.720703125,755.1109008789062,1509.6636962890625,596.9064331054688,1443.9234619140625,690.2859497070312,412.0361633300781,605.3770751953125
2021-08-11,2921.02978515625,1492.7171630859375,277.7472229003906,876.2044677734375,711.05419921875,672.757080078125,391.5575256347656,757.6365356445312,354.81451416015625,963.39697265625,164.28895568847656,6772.57763671875,741.9761352539062,1504.7694091796875,595.6112670898438,1434.490234375,716.0467529296875,421.39727783203125,605.1514282226562
2021-08-12,2927.624755859375,1503.439697265625,279.87213134765625,900.4714965820312,714.1221923828125,680.3231811523438,390.73431396484375,754.200927734375,356.2293395996094,960.3029174804688,164.48583984375,6763.41455078125,741.1195068359375,1542.927734375,597.8177490234375,1440.3299560546875,715.8556518554688,424.8955993652344,608.2615966796875
2021-08-13,3025.146484375,1523.549560546875,284.3299865722656,919.3185424804688,725.91796875,683.6697998046875,394.43902587890625,756.7403564453125,356.2890930175781,976.2965087890625,166.49365234375,6753.96240234375,740.786376953125,1585.6484375,611.1527099609375,1434.440185546875,715.9989013671875,429.5599670410156,604.047607421875
2021-08-16,3033.488525390625,1516.60888671875,283.66015625,922.7679443359375,728.0107421875,681.5842895507812,388.63037109375,758.8316040039062,355.1632385253906,988.9686279296875,166.06057739257812,6584.828125,743.1658325195312,1573.9583740234375,608.274658203125,1427.552734375,728.0430297851562,429.2684326171875,625.6917114257812
2021-08-17,3103.4521484375,1549.7547607421875,293.2918395996094,938.6173095703125,720.42431640625,680.177734375,385.5659484863281,753.6034545898438,356.3588562011719,984.7598266601562,164.72203063964844,6641.30224609375,746.3543701171875,1557.4688720703125,600.8876953125,1439.0821533203125,711.4107666015625,424.2639465332031,628.924560546875
2021-08-18,3110.00390625,1542.4581298828125,290.7511291503906,931.47265625,719.6395874023438,667.6644287109375,383.9194641113281,751.26318359375,348.65716552734375,988.5819091796875,164.52520751953125,6597.6083984375,745.1646118164062,1551.861572265625,597.6259765625,1457.3994140625,704.9108276367188,414.88665771484375,642.0718994140625
2021-08-20,3109.08642578125,1542.0133056640625,286.4318542480469,917.5941772460938,720.4718627929688,660.2922973632812,372.0277099609375,737.1719970703125,339.46099853515625,977.4796142578125,164.48583984375,6608.02587890625,724.4630126953125,1514.558349609375,588.751953125,1427.552734375,654.3927001953125,392.24493408203125,653.55126953125
2021-08-23,3177.12890625,1547.17431640625,290.49700927734375,955.1650390625,725.1569213867188,662.2322998046875,374.5890197753906,733.0393676757812,342.1112365722656,983.895263671875,162.4385986328125,6583.91162109375,724.65380859375,1502.345703125,597.3380737304688,1394.2120361328125,654.0104370117188,395.35455322265625,662.4895629882812
2021-08-24,3155.9912109375,1531.24658203125,292.6681823730469,946.7886962890625,741.447509765625,673.6300659179688,381.99847412109375,743.2466430664062,339.7300109863281,993.6098022460938,162.00552368164062,6562.0166015625,736.1055908203125,1526.1531982421875,594.8917236328125,1435.239013671875,661.1317138671875,408.958984375,684.849853515625
2021-08-25,3195.995361328125,1544.326904296875,291.7904357910156,947.9795532226562,740.7578735351562,670.3319702148438,380.7635498046875,735.9769287109375,338.1956787109375,1002.2095336914062,162.517333984375,6473.51953125,733.9105834960938,1514.7484130859375,587.552734375,1472.7220458984375,653.6758422851562,418.5306701660156,681.4011840820312
2021-08-26,3207.219482421875,1537.3416748046875,290.5431823730469,958.7373657226562,739.5211791992188,677.8496704101562,375.7323913574219,743.2466430664062,338.2554016113281,1014.8815307617188,161.1000518798828,6374.3154296875,725.7988891601562,1516.6016845703125,563.0414428710938,1473.0714111328125,642.3486938476562,412.1171569824219,680.1256713867188
2021-08-27,3249.407958984375,1520.524169921875,293.3149108886719,955.0420532226562,736.5008544921875,678.771240234375,377.2875061035156,749.2716064453125,341.4536437988281,1013.4937133789062,162.1236572265625,6389.9892578125,736.5349731445312,1556.8509521484375,570.9560546875,1503.367431640625,647.6060180664062,425.5272216796875,683.5253295898438
2021-08-30,3232.943603515625,1510.9586181640625,292.1600036621094,955.4114379882812,745.9185180664062,692.2544555664062,386.6636657714844,780.7899169921875,345.8973693847656,1032.9910888671875,163.77716064453125,6555.939453125,751.2313842773438,1577.7598876953125,595.2276611328125,1513.8487548828125,656.2567138671875,435.39044189453125,703.040283203125
2021-08-31,3307.318603515625,1518.4332275390625,296.0866394042969,970.9325561523438,752.1731567382812,697.4925537109375,389.72802734375,783.229736328125,349.4542236328125,1027.4854736328125,166.37551879882812,6603.3955078125,757.768310546875,1589.259765625,637.0550537109375,1584.7720947265625,657.2603759765625,455.0682678222656,738.2634887695312
2021-09-01,3244.86572265625,1492.895263671875,296.5947570800781,956.4378662109375,751.0791625976562,698.317138671875,393.24981689453125,795.5781860351562,348.04937744140625,1031.557861328125,164.95823669433594,6544.36474609375,752.4718627929688,1602.755615234375,639.3096313476562,1562.411865234375,646.7935180664062,445.156494140625,737.7827758789062
2021-09-02,3351.25341796875,1502.9945068359375,300.9371032714844,963.0899658203125,755.7880249023438,703.4097290039062,393.1126403808594,799.3623657226562,353.97760009765625,1043.9796142578125,165.15509033203125,6552.08154296875,753.855712890625,1602.5653076171875,639.4055786132812,1567.7525634765625,654.8229370117188,444.0389709472656,735.7075805664062
2021-09-03,3355.882568359375,1513.27197265625,302.6231994628906,964.7323608398438,749.6285400390625,702.5851440429688,394.6219787597656,794.6818237304688,357.0562438964844,1086.7962646484375,165.82437133789062,6619.79345703125,753.3307495117188,1607.6025390625,631.6827392578125,1562.761474609375,660.414794921875,448.2660827636719,738.1555786132812
2021-09-06,3364.57373046875,1539.7442626953125,317.1053161621094,985.5912475585938,744.7056274414062,699.5296630859375,394.3017883300781,797.4702758789062,353.60894775390625,1103.67724609375,164.80076599121094,6604.1669921875,748.4161376953125,1610.168701171875,627.9891967773438,1579.1820068359375,656.352294921875,455.991455078125,736.482666015625
2021-09-07,3333.0419921875,1518.6109619140625,311.4695739746094,970.8505249023438,746.3941650390625,695.4070434570312,392.5180358886719,784.5740966796875,351.67608642578125,1110.638916015625,166.7299041748047,6633.34423828125,734.7218017578125,1598.28857421875,643.2908325195312,1555.3245849609375,653.6279907226562,449.23779296875,731.6701049804688
2021-09-08,3296.574462890625,1506.6875,305.9030456542969,976.2705688476562,749.794921875,699.3355712890625,394.57623291015625,791.3956298828125,361.7390441894531,1106.29345703125,166.33616638183594,6540.84423828125,741.9268798828125,1583.89013671875,640.7006225585938,1553.1785888671875,656.7346801757812,443.4073181152344,732.2490844726562
2021-09-09,3311.641845703125,1505.2191162109375,305.9723205566406,984.2774047851562,746.0849609375,698.6566162109375,395.4451904296875,786.8645629882812,362.2372131347656,1103.67724609375,167.4385223388672,6561.10009765625,740.8292846679688,1587.2164306640625,658.2567749023438,1542.248046875,658.5508422851562,450.4524841308594,729.055419921875
2021-09-13,3358.76513671875,1505.4862060546875,309.8526916503906,992.3666381835938,739.8779907226562,686.1918334960938,395.9483337402344,785.0719604492188,366.66094970703125,1079.0838623046875,168.6195831298828,6630.01708984375,744.6466064453125,1588.7845458984375,665.1160888671875,1529.7203369140625,663.7604370117188,464.8343200683594,730.5172729492188
2021-09-14,3394.18359375,1500.3695068359375,311.0999755859375,1017.208740234375,736.5485229492188,686.2402954101562,396.0855407714844,791.096923828125,372.18060302734375,1077.67333984375,170.15501403808594,6650.03173828125,745.6963500976562,1612.3070068359375,665.9794921875,1510.504638671875,663.04345703125,464.4456787109375,727.7700805664062
2021-09-15,3454.147216796875,1522.8822021484375,311.3771667480469,1045.623046875,735.7161254882812,692.9334716796875,406.01055908203125,788.109375,372.9677429199219,1082.155029296875,170.07627868652344,6664.06591796875,744.9806518554688,1631.8377685546875,696.007080078125,1514.098388671875,665.9110717773438,473.04559326171875,727.4364013671875
2021-09-16,3409.382568359375,1514.6956787109375,308.5130615234375,1037.287353515625,741.970703125,705.398193359375,424.1683349609375,799.2627563476562,379.96197509765625,1104.860107421875,181.69029235839844,6685.2373046875,745.3623657226562,1635.876953125,689.3875732421875,1500.5224609375,659.02880859375,469.6445007324219,727.1765747070312
2021-09-17,3343.47998046875,1504.9522705078125,307.3119812011719,1037.4517822265625,752.5299072265625,698.5595703125,415.38671875,803.9929809570312,400.11785888671875,1087.72900390625,182.0052490234375,6765.77734375,734.7218017578125,1631.077392578125,698.54931640625,1477.6134033203125,652.1942138671875,459.68408203125,728.8739013671875
2021-09-20,3339.680419921875,1501.8822021484375,306.0416259765625,1048.00439453125,741.9231567382812,688.7138671875,400.15618896484375,792.5408325195312,398.8226013183594,1089.4580078125,184.0524444580078,6703.998046875,721.9341430664062,1619.815185546875,695.4794311523438,1416.32275390625,605.2606811523438,431.84356689453125,730.213134765625
2021-09-21,3374.137939453125,1529.1109619140625,308.3975524902344,1067.179931640625,738.1655883789062,690.5083618164062,401.3910827636719,792.0429077148438,400.7156066894531,1094.1673583984375,190.15475463867188,6536.74560546875,729.568603515625,1635.5443115234375,697.1102905273438,1438.88232421875,639.433349609375,438.257080078125,766.6529541015625
2021-09-22,3373.43994140625,1527.7318115234375,308.6516418457031,1080.319580078125,729.4852294921875,682.2632446289062,401.4368591308594,785.0719604492188,395.6542053222656,1105.90673828125,191.72950744628906,6588.8310546875,734.91259765625,1626.040283203125,697.206298828125,1435.18896484375,648.6096801757812,449.9179992675781,764.6710205078125
2021-09-23,3379.64111328125,1550.5555419921875,311.49261474609375,1090.8310546875,746.7509155273438,695.5039672851562,411.4532775878906,808.7731323242188,403.3160705566406,1132.934326171875,190.94212341308594,6603.974609375,734.6741333007812,1681.923828125,697.2542114257812,1471.723876953125,647.3670654296875,469.59588623046875,775.0122680664062
2021-09-24,3381.431640625,1569.508544921875,312.5089111328125,1115.3858642578125,761.7572021484375,701.275634765625,403.1748352050781,794.7317504882812,404.133056640625,1129.658203125,187.75320434570312,6705.783203125,735.2467041015625,1681.02099609375,709.3419799804688,1459.09619140625,630.065673828125,465.2230224609375,764.646484375
2021-09-27,3351.427978515625,1531.513427734375,302.0688781738281,1063.6485595703125,772.9585571289062,708.1142578125,408.5260925292969,793.6362915039062,405.1792297363281,1148.655029296875,187.95004272460938,7140.9873046875,728.1846923828125,1653.3167724609375,706.1913452148438,1528.5225830078125,620.0289916992188,467.79815673828125,764.8475952148438
2021-09-28,3300.9423828125,1501.2152099609375,295.46295166015625,1042.1324462890625,768.1783447265625,695.6494750976562,406.9710388183594,785.9185180664062,412.1236877441406,1159.3935546875,187.20204162597656,7160.6630859375,739.6842041015625,1650.9884033203125,680.3890991210938,1484.6507568359375,631.690673828125,464.6399841308594,740.1080322265625
2021-09-29,3312.07861328125,1505.7974853515625,295.9942321777344,1052.1517333984375,758.0947875976562,688.2288818359375,420.7837219238281,778.8978881835938,404.6013488769531,1150.2021484375,187.47760009765625,7122.27392578125,774.2302856445312,1635.6395263671875,678.3854370117188,1483.0037841796875,649.8045654296875,480.1878967285156,737.37060546875
2021-09-30,3297.79736328125,1490.6260986328125,292.9222106933594,1050.79638671875,758.6180419921875,679.8381958007812,414.3804931640625,763.3626708984375,399.629638671875,1146.2889404296875,185.9421844482422,7077.90478515625,780.8626098632812,1618.484619140625,672.716796875,1465.4849853515625,638.8119506835938,474.1630859375,752.352783203125
2021-10-01,3258.1865234375,1481.68359375,293.9154357910156,1046.033447265625,752.7914428710938,671.5929565429688,413.1455993652344,764.9561157226562,397.2483825683594,1148.3138427734375,185.31228637695312,6908.3857421875,788.8311157226562,1612.7347412109375,660.5975952148438,1456.1015625,644.4994506835938,470.664794921875,738.091796875
2021-10-04,3295.832763671875,1493.78515625,296.13275146484375,1050.057373046875,754.2422485351562,679.2076416015625,423.6651611328125,775.7609252929688,396.7303161621094,1163.0789794921875,186.29653930664062,6916.10205078125,793.9843139648438,1630.174560546875,665.9730834960938,1523.9307861328125,651.094970703125,491.41156005859375,754.9968872070312
2021-10-05,3348.239990234375,1506.2872314453125,298.8121032714844,1071.8199462890625,758.8558349609375,676.2005615234375,425.0830383300781,779.345947265625,395.0166015625,1187.2174072265625,184.80047607421875,7000.93408203125,783.009765625,1631.5526123046875,683.4188842773438,1524.928955078125,649.3743896484375,481.305419921875,757.8568725585938
2021-10-06,3328.674560546875,1489.1580810546875,293.6844482421875,1047.429443359375,768.1070556640625,668.8284912109375,418.222412109375,775.7111206054688,389.7160949707031,1164.7625732421875,182.08399963378906,6944.0263671875,764.01904296875,1610.9765625,675.7466430664062,1476.9146728515625,630.1613159179688,462.45355224609375,758.9313354492188
2021-10-07,3400.29833984375,1504.685302734375,297.0105285644531,1072.764404296875,766.0142211914062,681.1477661132812,418.86273193359375,773.8688354492188,389.05853271484375,1170.472900390625,183.4225311279297,7226.88037109375,785.6342163085938,1627.513427734375,676.8217163085938,1518.0411376953125,637.13916015625,464.00836181640625,760.1821899414062
2021-10-08,3437.63916015625,1533.916015625,305.4179992675781,1085.7806396484375,762.2804565429688,682.3117065429688,418.9542541503906,778.6986694335938,385.8503112792969,1215.450927734375,182.43832397460938,7166.595703125,783.86865234375,1641.2469482421875,679.7537841796875,1545.1429443359375,636.4700927734375,460.26715087890625,758.6419067382812
2021-10-11,3219.23046875,1504.640869140625,301.5606994628906,1069.972412109375,777.0965576171875,691.9149169921875,429.2451171875,783.8770751953125,393.6316833496094,1206.987548828125,187.438232421875,7427.794921875,794.5091552734375,1631.74267578125,675.2091064453125,1537.00732421875,642.7311401367188,473.7257995605469,766.9718017578125
2021-10-12,3190.62451171875,1499.4798583984375,304.470947265625,1026.816650390625,775.098876953125,687.3558349609375,441.8229064941406,793.83544921875,397.5572509765625,1213.8809814453125,189.9972381591797,7421.04345703125,791.7894287109375,1632.978271484375,670.8109130859375,1551.6812744140625,644.0215454101562,484.56072998046875,770.7639770507812
2021-10-13,3192.67626953125,1520.8800048828125,310.70733642578125,1039.1351318359375,779.7601928710938,688.6654052734375,440.63372802734375,791.2960205078125,400.39678955078125,1226.234619140625,196.21763610839844,7216.896484375,804.0521850585938,1665.1494140625,674.2805786132812,1566.9039306640625,651.3817749023438,493.6951599121094,777.9803466796875
2021-10-14,3160.515625,1526.7083740234375,327.1758117675781,1027.473876953125,802.5907592773438,705.4952392578125,448.7750244140625,798.715087890625,402.08056640625,1228.7144775390625,202.00494384765625,7231.1240234375,802.8593139648438,1700.5518798828125,670.2733764648438,1643.4173583984375,662.2787475585938,501.5177001953125,771.4653930664062
2021-10-18,3191.7578125,1594.6905517578125,327.8687744140625,1003.04248046875,794.4573974609375,723.10107421875,455.4983825683594,809.9182739257812,400.8451843261719,1231.990478515625,206.72930908203125,7385.5478515625,797.7061157226562,1699.7437744140625,665.1911010742188,1612.622314453125,684.216064453125,527.4633178710938,771.7254028320312
2021-10-19,3180.380615234375,1621.3853759765625,328.7001953125,1011.8294677734375,803.2090454101562,725.0411376953125,446.5796203613281,798.3167114257812,405.5777282714844,1243.0245361328125,193.65859985351562,7384.24609375,789.5467529296875,1754.4871826171875,665.6797485351562,1566.6544189453125,661.0361328125,518.6690673828125,759.3385009765625
2021-10-20,3158.239501953125,1603.7667236328125,324.26556396484375,1012.4864501953125,796.1458129882812,723.4890747070312,457.2821044921875,801.45361328125,401.6123352050781,1228.7144775390625,194.17042541503906,7321.646484375,777.665771484375,1717.0885009765625,692.41064453125,1586.868408203125,654.9185180664062,498.45672607421875,761.5018920898438
2021-10-21,3091.42333984375,1560.432373046875,321.6554870605469,1002.3853759765625,797.3112182617188,732.8497314453125,460.0721130371094,804.441162109375,427.1782531738281,1193.26904296875,192.6743927001953,7306.69677734375,781.0057983398438,1716.185791015625,680.291259765625,1592.208984375,644.3560180664062,479.7992248535156,759.1422729492188
2021-10-22,3061.97509765625,1530.312255859375,315.2344665527344,988.5590209960938,799.427734375,736.5357666015625,460.0721130371094,813.30419921875,432.6879577636719,1195.49853515625,186.29653930664062,7146.2431640625,775.4230346679688,1703.35546875,678.7764282226562,1540.25146484375,638.3340454101562,457.15753173828125,756.4833374023438
2021-10-25,3056.811279296875,1519.411865234375,308.4437561035156,964.8800659179688,788.1312866210938,816.4654541015625,463.3194580078125,841.5859985351562,429.32037353515625,1183.8502197265625,183.77688598632812,7003.201171875,776.0433349609375,1695.6573486328125,675.453369140625,1529.4708251953125,644.4994506835938,459.87841796875,750.2481689453125
